DATE,USA_BOT,USA_BC,USA_CPI,USA_EXPX,USA_IMPX,USA_CPIC,USA_NFIB
2016-11-04,-39697.1818182,51.7545454545,241.131090909,120.536363636,120.709090909,1.51818181818,94.2454545455
2016-11-07,-39493.2272727,51.7681818182,241.162363636,120.545454545,120.736363636,1.52272727273,94.2818181818
2016-11-08,-39289.2727273,51.7818181818,241.193636364,120.554545455,120.763636364,1.52727272727,94.3181818182
2016-11-09,-39085.3181818,51.7954545455,241.224909091,120.563636364,120.790909091,1.53181818182,94.3545454545
2016-11-10,-38881.3636364,51.8090909091,241.256181818,120.572727273,120.818181818,1.53636363636,94.3909090909
2016-11-11,-38677.4090909,51.8227272727,241.287454545,120.581818182,120.845454545,1.54090909091,94.4272727273
2016-11-14,-38473.4545455,51.8363636364,241.318727273,120.590909091,120.872727273,1.54545454545,94.4636363636
2016-11-15,-38269.5,51.85,241.35,120.6,120.9,1.55,94.5
2016-11-16,-38065.5454545,51.8636363636,241.381272727,120.609090909,120.927272727,1.55454545455,94.5363636364
2016-11-17,-37861.5909091,51.8772727273,241.412545455,120.618181818,120.954545455,1.55909090909,94.5727272727
2016-11-18,-37657.6363636,51.8909090909,241.443818182,120.627272727,120.981818182,1.56363636364,94.6090909091
2016-11-21,-37453.6818182,51.9045454545,241.475090909,120.636363636,121.009090909,1.56818181818,94.6454545455
2016-11-22,-37249.7272727,51.9181818182,241.506363636,120.645454545,121.036363636,1.57272727273,94.6818181818
2016-11-23,-37045.7727273,51.9318181818,241.537636364,120.654545455,121.063636364,1.57727272727,94.7181818182
2016-11-24,-36841.8181818,51.9454545455,241.568909091,120.663636364,121.090909091,1.58181818182,94.7545454545
2016-11-25,-36637.8636364,51.9590909091,241.600181818,120.672727273,121.118181818,1.58636363636,94.7909090909
2016-11-28,-36433.9090909,51.9727272727,241.631454545,120.681818182,121.145454545,1.59090909091,94.8272727273
2016-11-29,-36229.9545455,51.9863636364,241.662727273,120.690909091,121.172727273,1.59545454545,94.8636363636
2016-11-30,-36026.0,52.0,241.694,120.7,121.2,1.6,94.9
2016-12-01,-36310.826087,52.0652173913,241.715956522,120.704347826,121.195652174,1.60434782609,95.052173913
2016-12-02,-36595.6521739,52.1304347826,241.737913043,120.708695652,121.191304348,1.60869565217,95.2043478261
2016-12-05,-36880.4782609,52.1956521739,241.759869565,120.713043478,121.186956522,1.61304347826,95.3565217391
2016-12-06,-37165.3043478,52.2608695652,241.781826087,120.717391304,121.182608696,1.61739130435,95.5086956522
2016-12-07,-37450.1304348,52.3260869565,241.803782609,120.72173913,121.17826087,1.62173913043,95.6608695652
2016-12-08,-37734.9565217,52.3913043478,241.82573913,120.726086957,121.173913043,1.62608695652,95.8130434783
2016-12-09,-38019.7826087,52.4565217391,241.847695652,120.730434783,121.169565217,1.63043478261,95.9652173913
2016-12-12,-38304.6086957,52.5217391304,241.869652174,120.734782609,121.165217391,1.6347826087,96.1173913043
2016-12-13,-38589.4347826,52.5869565217,241.891608696,120.739130435,121.160869565,1.63913043478,96.2695652174
2016-12-14,-38874.2608696,52.652173913,241.913565217,120.743478261,121.156521739,1.64347826087,96.4217391304
2016-12-15,-39159.0869565,52.7173913043,241.935521739,120.747826087,121.152173913,1.64782608696,96.5739130435
2016-12-16,-39443.9130435,52.7826086957,241.957478261,120.752173913,121.147826087,1.65217391304,96.7260869565
2016-12-19,-39728.7391304,52.847826087,241.979434783,120.756521739,121.143478261,1.65652173913,96.8782608696
2016-12-20,-40013.5652174,52.9130434783,242.001391304,120.760869565,121.139130435,1.66086956522,97.0304347826
2016-12-21,-40298.3913043,52.9782608696,242.023347826,120.765217391,121.134782609,1.6652173913,97.1826086957
2016-12-22,-40583.2173913,53.0434782609,242.045304348,120.769565217,121.130434783,1.66956521739,97.3347826087
2016-12-23,-40868.0434783,53.1086956522,242.06726087,120.773913043,121.126086957,1.67391304348,97.4869565217
2016-12-26,-41152.8695652,53.1739130435,242.089217391,120.77826087,121.12173913,1.67826086957,97.6391304348
2016-12-27,-41437.6956522,53.2391304348,242.111173913,120.782608696,121.117391304,1.68260869565,97.7913043478
2016-12-28,-41722.5217391,53.3043478261,242.133130435,120.786956522,121.113043478,1.68695652174,97.9434782609
2016-12-29,-42007.3478261,53.3695652174,242.155086957,120.791304348,121.108695652,1.69130434783,98.0956521739
2016-12-30,-42292.173913,53.4347826087,242.177043478,120.795652174,121.104347826,1.69565217391,98.247826087
2017-01-02,-42577.0,53.5,242.199,120.8,121.1,1.7,98.4
2017-01-03,-42715.4285714,53.5476190476,242.228619048,120.823809524,121.123809524,1.71904761905,98.7523809524
2017-01-04,-42853.8571429,53.5952380952,242.258238095,120.847619048,121.147619048,1.7380952381,99.1047619048
2017-01-05,-42992.2857143,53.6428571429,242.287857143,120.871428571,121.171428571,1.75714285714,99.4571428571
2017-01-06,-43130.7142857,53.6904761905,242.31747619,120.895238095,121.195238095,1.77619047619,99.8095238095
2017-01-09,-43269.1428571,53.7380952381,242.347095238,120.919047619,121.219047619,1.79523809524,100.161904762
2017-01-10,-43407.5714286,53.7857142857,242.376714286,120.942857143,121.242857143,1.81428571429,100.514285714
2017-01-11,-43546.0,53.8333333333,242.406333333,120.966666667,121.266666667,1.83333333333,100.866666667
2017-01-12,-43684.4285714,53.880952381,242.435952381,120.99047619,121.29047619,1.85238095238,101.219047619
2017-01-13,-43822.8571429,53.9285714286,242.465571429,121.014285714,121.314285714,1.87142857143,101.571428571
2017-01-16,-43961.2857143,53.9761904762,242.495190476,121.038095238,121.338095238,1.89047619048,101.923809524
2017-01-17,-44099.7142857,54.0238095238,242.524809524,121.061904762,121.361904762,1.90952380952,102.276190476
2017-01-18,-44238.1428571,54.0714285714,242.554428571,121.085714286,121.385714286,1.92857142857,102.628571429
2017-01-19,-44376.5714286,54.119047619,242.584047619,121.10952381,121.40952381,1.94761904762,102.980952381
2017-01-20,-44515.0,54.1666666667,242.613666667,121.133333333,121.433333333,1.96666666667,103.333333333
2017-01-23,-44653.4285714,54.2142857143,242.643285714,121.157142857,121.457142857,1.98571428571,103.685714286
2017-01-24,-44791.8571429,54.2619047619,242.672904762,121.180952381,121.480952381,2.00476190476,104.038095238
2017-01-25,-44930.2857143,54.3095238095,242.70252381,121.204761905,121.504761905,2.02380952381,104.39047619
2017-01-26,-45068.7142857,54.3571428571,242.732142857,121.228571429,121.528571429,2.04285714286,104.742857143
2017-01-27,-45207.1428571,54.4047619048,242.761761905,121.252380952,121.552380952,2.0619047619,105.095238095
2017-01-30,-45345.5714286,54.4523809524,242.791380952,121.276190476,121.576190476,2.08095238095,105.447619048
2017-01-31,-45484.0,54.5,242.821,121.3,121.6,2.1,105.8
2017-02-01,-45422.75,54.575,242.88785,121.31,121.635,2.12,105.805
2017-02-02,-45361.5,54.65,242.9547,121.32,121.67,2.14,105.81
2017-02-03,-45300.25,54.725,243.02155,121.33,121.705,2.16,105.815
2017-02-06,-45239.0,54.8,243.0884,121.34,121.74,2.18,105.82
2017-02-07,-45177.75,54.875,243.15525,121.35,121.775,2.2,105.825
2017-02-08,-45116.5,54.95,243.2221,121.36,121.81,2.22,105.83
2017-02-09,-45055.25,55.025,243.28895,121.37,121.845,2.24,105.835
2017-02-10,-44994.0,55.1,243.3558,121.38,121.88,2.26,105.84
2017-02-13,-44932.75,55.175,243.42265,121.39,121.915,2.28,105.845
2017-02-14,-44871.5,55.25,243.4895,121.4,121.95,2.3,105.85
2017-02-15,-44810.25,55.325,243.55635,121.41,121.985,2.32,105.855
2017-02-16,-44749.0,55.4,243.6232,121.42,122.02,2.34,105.86
2017-02-17,-44687.75,55.475,243.69005,121.43,122.055,2.36,105.865
2017-02-20,-44626.5,55.55,243.7569,121.44,122.09,2.38,105.87
2017-02-21,-44565.25,55.625,243.82375,121.45,122.125,2.4,105.875
2017-02-22,-44504.0,55.7,243.8906,121.46,122.16,2.42,105.88
2017-02-23,-44442.75,55.775,243.95745,121.47,122.195,2.44,105.885
2017-02-24,-44381.5,55.85,244.0243,121.48,122.23,2.46,105.89
2017-02-27,-44320.25,55.925,244.09115,121.49,122.265,2.48,105.895
2017-02-28,-44259.0,56.0,244.158,121.5,122.3,2.5,105.9
2017-03-01,-44429.173913,56.0739130435,244.170956522,121.52173913,122.32173913,2.50869565217,105.873913043
2017-03-02,-44599.3478261,56.147826087,244.183913043,121.543478261,122.343478261,2.51739130435,105.847826087
2017-03-03,-44769.5217391,56.2217391304,244.196869565,121.565217391,122.365217391,2.52608695652,105.82173913
2017-03-06,-44939.6956522,56.2956521739,244.209826087,121.586956522,122.386956522,2.5347826087,105.795652174
2017-03-07,-45109.8695652,56.3695652174,244.222782609,121.608695652,122.408695652,2.54347826087,105.769565217
2017-03-08,-45280.0434783,56.4434782609,244.23573913,121.630434783,122.430434783,2.55217391304,105.743478261
2017-03-09,-45450.2173913,56.5173913043,244.248695652,121.652173913,122.452173913,2.56086956522,105.717391304
2017-03-10,-45620.3913043,56.5913043478,244.261652174,121.673913043,122.473913043,2.56956521739,105.691304348
2017-03-13,-45790.5652174,56.6652173913,244.274608696,121.695652174,122.495652174,2.57826086957,105.665217391
2017-03-14,-45960.7391304,56.7391304348,244.287565217,121.717391304,122.517391304,2.58695652174,105.639130435
2017-03-15,-46130.9130435,56.8130434783,244.300521739,121.739130435,122.539130435,2.59565217391,105.613043478
2017-03-16,-46301.0869565,56.8869565217,244.313478261,121.760869565,122.560869565,2.60434782609,105.586956522
2017-03-17,-46471.2608696,56.9608695652,244.326434783,121.782608696,122.582608696,2.61304347826,105.560869565
2017-03-20,-46641.4347826,57.0347826087,244.339391304,121.804347826,122.604347826,2.62173913043,105.534782609
2017-03-21,-46811.6086957,57.1086956522,244.352347826,121.826086957,122.626086957,2.63043478261,105.508695652
2017-03-22,-46981.7826087,57.1826086957,244.365304348,121.847826087,122.647826087,2.63913043478,105.482608696
2017-03-23,-47151.9565217,57.2565217391,244.37826087,121.869565217,122.669565217,2.64782608696,105.456521739
2017-03-24,-47322.1304348,57.3304347826,244.391217391,121.891304348,122.691304348,2.65652173913,105.430434783
2017-03-27,-47492.3043478,57.4043478261,244.404173913,121.913043478,122.713043478,2.6652173913,105.404347826
2017-03-28,-47662.4782609,57.4782608696,244.417130435,121.934782609,122.734782609,2.67391304348,105.37826087
2017-03-29,-47832.6521739,57.552173913,244.430086957,121.956521739,122.756521739,2.68260869565,105.352173913
2017-03-30,-48002.826087,57.6260869565,244.443043478,121.97826087,122.77826087,2.69130434783,105.326086957
2017-03-31,-48173.0,57.7,244.456,122.0,122.8,2.7,105.3
2017-04-03,-47953.1904762,57.6761904762,244.42247619,122.014285714,122.79047619,2.68571428571,105.271428571
2017-04-04,-47733.3809524,57.6523809524,244.388952381,122.028571429,122.780952381,2.67142857143,105.242857143
2017-04-05,-47513.5714286,57.6285714286,244.355428571,122.042857143,122.771428571,2.65714285714,105.214285714
2017-04-06,-47293.7619048,57.6047619048,244.321904762,122.057142857,122.761904762,2.64285714286,105.185714286
2017-04-07,-47073.952381,57.580952381,244.288380952,122.071428571,122.752380952,2.62857142857,105.157142857
2017-04-10,-46854.1428571,57.5571428571,244.254857143,122.085714286,122.742857143,2.61428571429,105.128571429
2017-04-11,-46634.3333333,57.5333333333,244.221333333,122.1,122.733333333,2.6,105.1
2017-04-12,-46414.5238095,57.5095238095,244.187809524,122.114285714,122.723809524,2.58571428571,105.071428571
2017-04-13,-46194.7142857,57.4857142857,244.154285714,122.128571429,122.714285714,2.57142857143,105.042857143
2017-04-14,-45974.9047619,57.4619047619,244.120761905,122.142857143,122.704761905,2.55714285714,105.014285714
2017-04-17,-45755.0952381,57.4380952381,244.087238095,122.157142857,122.695238095,2.54285714286,104.985714286
2017-04-18,-45535.2857143,57.4142857143,244.053714286,122.171428571,122.685714286,2.52857142857,104.957142857
2017-04-19,-45315.4761905,57.3904761905,244.020190476,122.185714286,122.676190476,2.51428571429,104.928571429
2017-04-20,-45095.6666667,57.3666666667,243.986666667,122.2,122.666666667,2.5,104.9
2017-04-21,-44875.8571429,57.3428571429,243.953142857,122.214285714,122.657142857,2.48571428571,104.871428571
2017-04-24,-44656.047619,57.319047619,243.919619048,122.228571429,122.647619048,2.47142857143,104.842857143
2017-04-25,-44436.2380952,57.2952380952,243.886095238,122.242857143,122.638095238,2.45714285714,104.814285714
2017-04-26,-44216.4285714,57.2714285714,243.852571429,122.257142857,122.628571429,2.44285714286,104.785714286
2017-04-27,-43996.6190476,57.2476190476,243.819047619,122.271428571,122.619047619,2.42857142857,104.757142857
2017-04-28,-43776.8095238,57.2238095238,243.78552381,122.285714286,122.60952381,2.41428571429,104.728571429
2017-05-01,-43557.0,57.2,243.752,122.3,122.6,2.4,104.7
2017-05-02,-43635.4545455,57.0909090909,243.770454545,122.3,122.636363636,2.39090909091,104.690909091
2017-05-03,-43713.9090909,56.9818181818,243.788909091,122.3,122.672727273,2.38181818182,104.681818182
2017-05-04,-43792.3636364,56.8727272727,243.807363636,122.3,122.709090909,2.37272727273,104.672727273
2017-05-05,-43870.8181818,56.7636363636,243.825818182,122.3,122.745454545,2.36363636364,104.663636364
2017-05-08,-43949.2727273,56.6545454545,243.844272727,122.3,122.781818182,2.35454545455,104.654545455
2017-05-09,-44027.7272727,56.5454545455,243.862727273,122.3,122.818181818,2.34545454545,104.645454545
2017-05-10,-44106.1818182,56.4363636364,243.881181818,122.3,122.854545455,2.33636363636,104.636363636
2017-05-11,-44184.6363636,56.3272727273,243.899636364,122.3,122.890909091,2.32727272727,104.627272727
2017-05-12,-44263.0909091,56.2181818182,243.918090909,122.3,122.927272727,2.31818181818,104.618181818
2017-05-15,-44341.5454545,56.1090909091,243.936545455,122.3,122.963636364,2.30909090909,104.609090909
2017-05-16,-44420.0,56.0,243.955,122.3,123.0,2.3,104.6
2017-05-17,-44498.4545455,55.8909090909,243.973454545,122.3,123.036363636,2.29090909091,104.590909091
2017-05-18,-44576.9090909,55.7818181818,243.991909091,122.3,123.072727273,2.28181818182,104.581818182
2017-05-19,-44655.3636364,55.6727272727,244.010363636,122.3,123.109090909,2.27272727273,104.572727273
2017-05-22,-44733.8181818,55.5636363636,244.028818182,122.3,123.145454545,2.26363636364,104.563636364
2017-05-23,-44812.2727273,55.4545454545,244.047272727,122.3,123.181818182,2.25454545455,104.554545455
2017-05-24,-44890.7272727,55.3454545455,244.065727273,122.3,123.218181818,2.24545454545,104.545454545
2017-05-25,-44969.1818182,55.2363636364,244.084181818,122.3,123.254545455,2.23636363636,104.536363636
2017-05-26,-45047.6363636,55.1272727273,244.102636364,122.3,123.290909091,2.22727272727,104.527272727
2017-05-29,-45126.0909091,55.0181818182,244.121090909,122.3,123.327272727,2.21818181818,104.518181818
2017-05-30,-45204.5454545,54.9090909091,244.139545455,122.3,123.363636364,2.20909090909,104.509090909
2017-05-31,-45283.0,54.8,244.158,122.3,123.4,2.2,104.5
2017-06-01,-45389.0909091,54.8045454545,244.143818182,122.272727273,123.354545455,2.18636363636,104.5
2017-06-02,-45495.1818182,54.8090909091,244.129636364,122.245454545,123.309090909,2.17272727273,104.5
2017-06-05,-45601.2727273,54.8136363636,244.115454545,122.218181818,123.263636364,2.15909090909,104.5
2017-06-06,-45707.3636364,54.8181818182,244.101272727,122.190909091,123.218181818,2.14545454545,104.5
2017-06-07,-45813.4545455,54.8227272727,244.087090909,122.163636364,123.172727273,2.13181818182,104.5
2017-06-08,-45919.5454545,54.8272727273,244.072909091,122.136363636,123.127272727,2.11818181818,104.5
2017-06-09,-46025.6363636,54.8318181818,244.058727273,122.109090909,123.081818182,2.10454545455,104.5
2017-06-12,-46131.7272727,54.8363636364,244.044545455,122.081818182,123.036363636,2.09090909091,104.5
2017-06-13,-46237.8181818,54.8409090909,244.030363636,122.054545455,122.990909091,2.07727272727,104.5
2017-06-14,-46343.9090909,54.8454545455,244.016181818,122.027272727,122.945454545,2.06363636364,104.5
2017-06-15,-46450.0,54.85,244.002,122.0,122.9,2.05,104.5
2017-06-16,-46556.0909091,54.8545454545,243.987818182,121.972727273,122.854545455,2.03636363636,104.5
2017-06-19,-46662.1818182,54.8590909091,243.973636364,121.945454545,122.809090909,2.02272727273,104.5
2017-06-20,-46768.2727273,54.8636363636,243.959454545,121.918181818,122.763636364,2.00909090909,104.5
2017-06-21,-46874.3636364,54.8681818182,243.945272727,121.890909091,122.718181818,1.99545454545,104.5
2017-06-22,-46980.4545455,54.8727272727,243.931090909,121.863636364,122.672727273,1.98181818182,104.5
2017-06-23,-47086.5454545,54.8772727273,243.916909091,121.836363636,122.627272727,1.96818181818,104.5
2017-06-26,-47192.6363636,54.8818181818,243.902727273,121.809090909,122.581818182,1.95454545455,104.5
2017-06-27,-47298.7272727,54.8863636364,243.888545455,121.781818182,122.536363636,1.94090909091,104.5
2017-06-28,-47404.8181818,54.8909090909,243.874363636,121.754545455,122.490909091,1.92727272727,104.5
2017-06-29,-47510.9090909,54.8954545455,243.860181818,121.727272727,122.445454545,1.91363636364,104.5
2017-06-30,-47617.0,54.9,243.846,121.7,122.4,1.9,104.5
2017-07-03,-47558.6190476,55.0380952381,243.843333333,121.695238095,122.404761905,1.88571428571,104.457142857
2017-07-04,-47500.2380952,55.1761904762,243.840666667,121.69047619,122.40952381,1.87142857143,104.414285714
2017-07-05,-47441.8571429,55.3142857143,243.838,121.685714286,122.414285714,1.85714285714,104.371428571
2017-07-06,-47383.4761905,55.4523809524,243.835333333,121.680952381,122.419047619,1.84285714286,104.328571429
2017-07-07,-47325.0952381,55.5904761905,243.832666667,121.676190476,122.423809524,1.82857142857,104.285714286
2017-07-10,-47266.7142857,55.7285714286,243.83,121.671428571,122.428571429,1.81428571429,104.242857143
2017-07-11,-47208.3333333,55.8666666667,243.827333333,121.666666667,122.433333333,1.8,104.2
2017-07-12,-47149.952381,56.0047619048,243.824666667,121.661904762,122.438095238,1.78571428571,104.157142857
2017-07-13,-47091.5714286,56.1428571429,243.822,121.657142857,122.442857143,1.77142857143,104.114285714
2017-07-14,-47033.1904762,56.280952381,243.819333333,121.652380952,122.447619048,1.75714285714,104.071428571
2017-07-17,-46974.8095238,56.419047619,243.816666667,121.647619048,122.452380952,1.74285714286,104.028571429
2017-07-18,-46916.4285714,56.5571428571,243.814,121.642857143,122.457142857,1.72857142857,103.985714286
2017-07-19,-46858.047619,56.6952380952,243.811333333,121.638095238,122.461904762,1.71428571429,103.942857143
2017-07-20,-46799.6666667,56.8333333333,243.808666667,121.633333333,122.466666667,1.7,103.9
2017-07-21,-46741.2857143,56.9714285714,243.806,121.628571429,122.471428571,1.68571428571,103.857142857
2017-07-24,-46682.9047619,57.1095238095,243.803333333,121.623809524,122.476190476,1.67142857143,103.814285714
2017-07-25,-46624.5238095,57.2476190476,243.800666667,121.619047619,122.480952381,1.65714285714,103.771428571
2017-07-26,-46566.1428571,57.3857142857,243.798,121.614285714,122.485714286,1.64285714286,103.728571429
2017-07-27,-46507.7619048,57.5238095238,243.795333333,121.60952381,122.49047619,1.62857142857,103.685714286
2017-07-28,-46449.3809524,57.6619047619,243.792666667,121.604761905,122.495238095,1.61428571429,103.642857143
2017-07-31,-46391.0,57.8,243.79,121.6,122.5,1.6,103.6
2017-08-01,-46267.173913,57.7347826087,243.801217391,121.62173913,122.504347826,1.60434782609,103.669565217
2017-08-02,-46143.3478261,57.6695652174,243.812434783,121.643478261,122.508695652,1.60869565217,103.739130435
2017-08-03,-46019.5217391,57.6043478261,243.823652174,121.665217391,122.513043478,1.61304347826,103.808695652
2017-08-04,-45895.6956522,57.5391304348,243.834869565,121.686956522,122.517391304,1.61739130435,103.87826087
2017-08-07,-45771.8695652,57.4739130435,243.846086957,121.708695652,122.52173913,1.62173913043,103.947826087
2017-08-08,-45648.0434783,57.4086956522,243.857304348,121.730434783,122.526086957,1.62608695652,104.017391304
2017-08-09,-45524.2173913,57.3434782609,243.868521739,121.752173913,122.530434783,1.63043478261,104.086956522
2017-08-10,-45400.3913043,57.2782608696,243.87973913,121.773913043,122.534782609,1.6347826087,104.156521739
2017-08-11,-45276.5652174,57.2130434783,243.890956522,121.795652174,122.539130435,1.63913043478,104.226086957
2017-08-14,-45152.7391304,57.147826087,243.902173913,121.817391304,122.543478261,1.64347826087,104.295652174
2017-08-15,-45028.9130435,57.0826086957,243.913391304,121.839130435,122.547826087,1.64782608696,104.365217391
2017-08-16,-44905.0869565,57.0173913043,243.924608696,121.860869565,122.552173913,1.65217391304,104.434782609
2017-08-17,-44781.2608696,56.952173913,243.935826087,121.882608696,122.556521739,1.65652173913,104.504347826
2017-08-18,-44657.4347826,56.8869565217,243.947043478,121.904347826,122.560869565,1.66086956522,104.573913043
2017-08-21,-44533.6086957,56.8217391304,243.95826087,121.926086957,122.565217391,1.6652173913,104.643478261
2017-08-22,-44409.7826087,56.7565217391,243.969478261,121.947826087,122.569565217,1.66956521739,104.713043478
2017-08-23,-44285.9565217,56.6913043478,243.980695652,121.969565217,122.573913043,1.67391304348,104.782608696
2017-08-24,-44162.1304348,56.6260869565,243.991913043,121.991304348,122.57826087,1.67826086957,104.852173913
2017-08-25,-44038.3043478,56.5608695652,244.003130435,122.013043478,122.582608696,1.68260869565,104.92173913
2017-08-28,-43914.4782609,56.4956521739,244.014347826,122.034782609,122.586956522,1.68695652174,104.991304348
2017-08-29,-43790.6521739,56.4304347826,244.025565217,122.056521739,122.591304348,1.69130434783,105.060869565
2017-08-30,-43666.826087,56.3652173913,244.036782609,122.07826087,122.595652174,1.69565217391,105.130434783
2017-08-31,-43543.0,56.3,244.048,122.1,122.6,1.7,105.2
2017-09-01,-43616.5909091,56.4136363636,244.092636364,122.140909091,122.613636364,1.70909090909,105.204545455
2017-09-04,-43690.1818182,56.5272727273,244.137272727,122.181818182,122.627272727,1.71818181818,105.209090909
2017-09-05,-43763.7727273,56.6409090909,244.181909091,122.222727273,122.640909091,1.72727272727,105.213636364
2017-09-06,-43837.3636364,56.7545454545,244.226545455,122.263636364,122.654545455,1.73636363636,105.218181818
2017-09-07,-43910.9545455,56.8681818182,244.271181818,122.304545455,122.668181818,1.74545454545,105.222727273
2017-09-08,-43984.5454545,56.9818181818,244.315818182,122.345454545,122.681818182,1.75454545455,105.227272727
2017-09-11,-44058.1363636,57.0954545455,244.360454545,122.386363636,122.695454545,1.76363636364,105.231818182
2017-09-12,-44131.7272727,57.2090909091,244.405090909,122.427272727,122.709090909,1.77272727273,105.236363636
2017-09-13,-44205.3181818,57.3227272727,244.449727273,122.468181818,122.722727273,1.78181818182,105.240909091
2017-09-14,-44278.9090909,57.4363636364,244.494363636,122.509090909,122.736363636,1.79090909091,105.245454545
2017-09-15,-44352.5,57.55,244.539,122.55,122.75,1.8,105.25
2017-09-18,-44426.0909091,57.6636363636,244.583636364,122.590909091,122.763636364,1.80909090909,105.254545455
2017-09-19,-44499.6818182,57.7772727273,244.628272727,122.631818182,122.777272727,1.81818181818,105.259090909
2017-09-20,-44573.2727273,57.8909090909,244.672909091,122.672727273,122.790909091,1.82727272727,105.263636364
2017-09-21,-44646.8636364,58.0045454545,244.717545455,122.713636364,122.804545455,1.83636363636,105.268181818
2017-09-22,-44720.4545455,58.1181818182,244.762181818,122.754545455,122.818181818,1.84545454545,105.272727273
2017-09-25,-44794.0454545,58.2318181818,244.806818182,122.795454545,122.831818182,1.85454545455,105.277272727
2017-09-26,-44867.6363636,58.3454545455,244.851454545,122.836363636,122.845454545,1.86363636364,105.281818182
2017-09-27,-44941.2272727,58.4590909091,244.896090909,122.877272727,122.859090909,1.87272727273,105.286363636
2017-09-28,-45014.8181818,58.5727272727,244.940727273,122.918181818,122.872727273,1.88181818182,105.290909091
2017-09-29,-45088.4090909,58.6863636364,244.985363636,122.959090909,122.886363636,1.89090909091,105.295454545
2017-10-02,-45162.0,58.8,245.03,123.0,122.9,1.9,105.3
2017-10-03,-45121.2380952,58.8952380952,245.093952381,123.042857143,122.947619048,1.91428571429,105.19047619
2017-10-04,-45080.4761905,58.9904761905,245.157904762,123.085714286,122.995238095,1.92857142857,105.080952381
2017-10-05,-45039.7142857,59.0857142857,245.221857143,123.128571429,123.042857143,1.94285714286,104.971428571
2017-10-06,-44998.952381,59.180952381,245.285809524,123.171428571,123.09047619,1.95714285714,104.861904762
2017-10-09,-44958.1904762,59.2761904762,245.349761905,123.214285714,123.138095238,1.97142857143,104.752380952
2017-10-10,-44917.4285714,59.3714285714,245.413714286,123.257142857,123.185714286,1.98571428571,104.642857143
2017-10-11,-44876.6666667,59.4666666667,245.477666667,123.3,123.233333333,2.0,104.533333333
2017-10-12,-44835.9047619,59.5619047619,245.541619048,123.342857143,123.280952381,2.01428571429,104.423809524
2017-10-13,-44795.1428571,59.6571428571,245.605571429,123.385714286,123.328571429,2.02857142857,104.314285714
2017-10-16,-44754.3809524,59.7523809524,245.66952381,123.428571429,123.376190476,2.04285714286,104.204761905
2017-10-17,-44713.6190476,59.8476190476,245.73347619,123.471428571,123.423809524,2.05714285714,104.095238095
2017-10-18,-44672.8571429,59.9428571429,245.797428571,123.514285714,123.471428571,2.07142857143,103.985714286
2017-10-19,-44632.0952381,60.0380952381,245.861380952,123.557142857,123.519047619,2.08571428571,103.876190476
2017-10-20,-44591.3333333,60.1333333333,245.925333333,123.6,123.566666667,2.1,103.766666667
2017-10-23,-44550.5714286,60.2285714286,245.989285714,123.642857143,123.614285714,2.11428571429,103.657142857
2017-10-24,-44509.8095238,60.3238095238,246.053238095,123.685714286,123.661904762,2.12857142857,103.547619048
2017-10-25,-44469.047619,60.419047619,246.117190476,123.728571429,123.70952381,2.14285714286,103.438095238
2017-10-26,-44428.2857143,60.5142857143,246.181142857,123.771428571,123.757142857,2.15714285714,103.328571429
2017-10-27,-44387.5238095,60.6095238095,246.245095238,123.814285714,123.804761905,2.17142857143,103.219047619
2017-10-30,-44346.7619048,60.7047619048,246.309047619,123.857142857,123.852380952,2.18571428571,103.10952381
2017-10-31,-44306.0,60.8,246.373,123.9,123.9,2.2,103.0
2017-11-01,-44332.5454545,60.7045454545,246.385090909,123.9,123.913636364,2.19090909091,103.036363636
2017-11-02,-44359.0909091,60.6090909091,246.397181818,123.9,123.927272727,2.18181818182,103.072727273
2017-11-03,-44385.6363636,60.5136363636,246.409272727,123.9,123.940909091,2.17272727273,103.109090909
2017-11-06,-44412.1818182,60.4181818182,246.421363636,123.9,123.954545455,2.16363636364,103.145454545
2017-11-07,-44438.7272727,60.3227272727,246.433454545,123.9,123.968181818,2.15454545455,103.181818182
2017-11-08,-44465.2727273,60.2272727273,246.445545455,123.9,123.981818182,2.14545454545,103.218181818
2017-11-09,-44491.8181818,60.1318181818,246.457636364,123.9,123.995454545,2.13636363636,103.254545455
2017-11-10,-44518.3636364,60.0363636364,246.469727273,123.9,124.009090909,2.12727272727,103.290909091
2017-11-13,-44544.9090909,59.9409090909,246.481818182,123.9,124.022727273,2.11818181818,103.327272727
2017-11-14,-44571.4545455,59.8454545455,246.493909091,123.9,124.036363636,2.10909090909,103.363636364
2017-11-15,-44598.0,59.75,246.506,123.9,124.05,2.1,103.4
2017-11-16,-44624.5454545,59.6545454545,246.518090909,123.9,124.063636364,2.09090909091,103.436363636
2017-11-17,-44651.0909091,59.5590909091,246.530181818,123.9,124.077272727,2.08181818182,103.472727273
2017-11-20,-44677.6363636,59.4636363636,246.542272727,123.9,124.090909091,2.07272727273,103.509090909
2017-11-21,-44704.1818182,59.3681818182,246.554363636,123.9,124.104545455,2.06363636364,103.545454545
2017-11-22,-44730.7272727,59.2727272727,246.566454545,123.9,124.118181818,2.05454545455,103.581818182
2017-11-23,-44757.2727273,59.1772727273,246.578545455,123.9,124.131818182,2.04545454545,103.618181818
2017-11-24,-44783.8181818,59.0818181818,246.590636364,123.9,124.145454545,2.03636363636,103.654545455
