F_AD,F_AE,F_AH,F_AX,F_BC,F_BG,F_BO,F_BP,F_C,F_CA,F_CC,F_CD,F_CF,F_CL,F_CT,F_DL,F_DM,F_DT,F_DX,F_DZ,F_EB,F_EC,F_ED,F_ES,F_F,F_FB,F_FC,F_FL,F_FM,F_FP,F_FV,F_FY,F_GC,F_GD,F_GS,F_GX,F_HG,F_HO,F_HP,F_JY,F_KC,F_LB,F_LC,F_LN,F_LQ,F_LR,F_LU,F_LX,F_MD,F_MP,F_ND,F_NG,F_NQ,F_NR,F_NY,F_O,F_OJ,F_PA,F_PL,F_PQ,F_RB,F_RF,F_RP,F_RR,F_RU,F_RY,F_S,F_SB,F_SF,F_SH,F_SI,F_SM,F_SS,F_SX,F_TR,F_TU,F_TY,F_UB,F_US,F_UZ,F_VF,F_VT,F_VW,F_VX,F_W,F_XX,F_YM,F_ZQ
79032.80469310876,111594.43512789888,8876.03378111196,329904.68403094035,70025.10482407048,61942.560148002565,19882.303751874562,86121.63882743416,17324.675113931287,55017.32692358332,19135.377547003358,80237.5246928662,159353.09010873604,64089.071701871995,40842.02714098921,27515.865611026784,133840.80316765836,160600.63063387334,90745.45280274075,26541.464587022772,250802.53600879246,153034.78416110054,245382.7091561193,139613.2038746925,251780.06561641544,9606.4318038162,71364.39532343736,54695.71597666699,24300.000313260258,39923.29521955008,115482.92239454154,19807.31671030338,133605.87429665134,113122.14150746333,123817.47241300154,162250.23059674795,80624.51966138816,87978.09483518216,31785.23372569379,112985.54267381704,45982.860729817425,51272.64369899768,47765.655421129275,29742.66212878238,104749.92822033538,31125.657722327494,94261.6125786905,77048.52029422447,196888.93744768942,25983.096309949116,72412.97815533589,29712.67409652342,135550.40822518326,23597.5279582178,119085.51097246307,12498.745891307552,20527.460588404192,111264.26041367694,49952.59919058095,56042.99759925878,77993.29771844667,147407.69602255154,111030.33107192688,8759.813459578929,159652.87250965688,16915973.32699161,48097.41802901558,15925.790490758014,129842.87549661976,26667.866770310156,86089.94345687842,31699.108082335926,124129.60263170689,94199.46013324687,40076.44507352795,213663.68246487004,122991.50566038788,131152.3835328571,150360.7952760686,111876.94403508744,127662.79560583491,148090.34380936698,112210.31929917919,11715.736767199958,21012.75431978364,32148.614863496012,129121.50999734027,410515.8100769254
79457.01550773434,111616.93259358259,8837.427358930392,330525.9974571641,68749.20784591444,61268.98280722187,19653.48102490662,86521.33439920298,17426.535670614398,55090.431838056,19266.760880308215,80416.19199864838,159671.90154291975,63879.5103890316,40740.30414287439,26844.51289430238,134883.3744135726,160925.26416881796,90207.68053693781,26454.526211931247,250802.70418373556,153855.88499475436,245323.7683433943,139425.50003773597,251776.7070556411,9589.583194831028,71878.34638924814,54736.539498634185,24339.673926347874,40026.145379626236,115472.82823025493,19775.13945119888,133811.80454752815,112786.74569903978,123993.03478909211,163502.52631266828,80527.94951437108,86456.81688423423,31449.630723155657,113565.77860605068,45318.769582504756,51849.15727943426,48139.97926593797,30490.062785283404,106139.78933297712,31011.404327805292,93886.21623340606,76862.58766291272,195864.93978167037,26367.263634603256,72676.09801410814,29339.951846765758,135491.65153461805,24257.93368797379,119211.243386486,12526.126947869832,21087.45451286438,108170.23419566428,50157.711290898056,55951.100294893215,77688.70884789649,147019.07080780345,111362.2382892776,8787.593450877468,157913.97959270485,16924287.286389723,48481.99889473418,15424.175003525339,130797.75815966664,26480.391603486943,85736.7189668234,32304.221123443218,124176.77831647595,93611.25600895508,40347.74884779787,213608.45305875153,123030.6234077751,131242.329275543,150919.72261736033,111877.38693844782,127767.79766280118,148373.5798255652,112221.16231798043,12129.990566459499,20878.57142820241,32039.332967056354,129444.91069746566,410493.5042985189
79584.54582221448,111907.16121661116,8864.07570537824,328873.591016041,68804.21247351829,60926.745477272576,19510.129203223165,86723.61336391394,17667.915727810374,54934.88611824024,19725.915398891564,80465.77730433928,159712.0954219009,63912.34510748783,41022.4164381912,27399.559736151634,135130.49714001766,161001.21700031887,90343.75645523508,26486.91552291809,250803.5968474385,152880.4302231918,245336.94995469318,140351.7624374241,251803.9136486999,9555.391004753665,72975.19793550715,54939.00400755687,24341.59551719583,40058.898574360086,115239.44934329636,19786.87325848713,132751.22972451994,113057.89095669382,124049.00273326469,163832.7517205411,79779.53338043299,86692.91961665332,32069.882836847195,112725.93322939807,46261.93304698341,52193.446922593466,49161.88247892758,30188.548112002754,105994.44210610012,30987.760062522266,93462.87272310833,76601.7382411273,196848.68532057287,26462.270913863307,72664.68870883659,30141.027381628737,136503.07574419567,24232.87947084381,120324.13695120347,12740.640776608003,21045.29911154372,110334.10945719667,50201.9535398194,56074.58446928344,78444.51135333799,146959.4208054894,110384.12351666375,8731.95015631537,159016.83622255025,17010162.30304797,48491.31378587865,15260.16116711721,129965.62896474401,26608.08263134482,85128.87353150958,32482.566669023585,124156.80307960055,93245.59169256313,40144.49259353845,213489.34940040924,122617.12683818488,131265.71269294372,150293.5264957962,111886.04833243744,127807.58342017452,148517.79939202173,112242.08271742512,12071.729869186433,21125.748449690345,32030.518221119644,130617.18687553254,410494.63734204054
79786.24363829366,112430.51993052666,8855.00202962365,331200.8671823127,68529.47564916553,60870.991608982775,19383.054971935708,87061.57450455803,17590.55913973662,54881.01928948826,19896.286772448777,80516.43416698869,159600.60026819413,63775.20789323723,41264.79975426542,27066.435013443446,135764.248081417,160757.63526944144,90343.04660547843,26778.25367177103,250812.89299123516,153464.9912626297,245361.97284877338,140072.84433689812,251800.9990958629,9582.55437679946,73500.88326118632,54433.33393074244,24381.538782071428,40270.32487297179,115202.81935399176,19811.49856270242,132648.41036854917,113111.71654647855,123685.53942672993,162651.25493298616,79993.11321632884,86483.84991678462,31985.820801967613,112908.80368614082,45550.5324744184,52473.706872546376,49385.3409554353,30374.665960862665,106081.60189789839,31128.69549528066,92459.09071050893,76349.7793234989,195799.49380749062,26595.839586141712,72906.37776507554,29707.18241172387,136531.7121652536,24261.92845148358,119346.25771804307,13008.055805931273,21829.422646927324,108794.93556724493,50312.13935319555,56561.52399236373,78879.00069912078,146587.21762709916,110300.87410359118,8777.190592082521,157602.08156974422,16983741.714282036,48650.15079465808,14609.089267531403,130768.698793865,26664.026712588868,85031.28851550519,32829.40539292405,124143.69323829602,93467.71725186803,40756.23640655663,213505.35753008747,122442.27672745199,131226.39923842036,149226.00355578258,111900.01987170592,127745.7103801798,148334.06742414803,112240.25559968379,12077.525022422695,21301.16653888422,32101.511039044803,129884.59383227208,410517.98950295645
79693.71646055678,112884.79391965222,8841.80030866421,335542.53202371503,68091.47035766987,60885.12151188384,19409.958389575593,86830.95236535362,17647.713711663233,55187.6689344899,19249.823891801127,80019.30965359292,159325.1566887553,63403.67355314851,41615.52356316529,27160.580035412026,137326.35618176073,160781.11924946535,90384.54664691162,27045.82092066038,250813.4851892176,153147.21755727334,245346.7058886917,140794.55183056253,251775.18267254654,9634.577771942797,72770.49094026498,54256.301431393666,24493.004712059967,40607.33926657985,115073.82457362296,19917.154087484407,133616.30928097817,112707.48536126307,123675.07410084494,162518.48363774247,79652.54441270744,86333.705320985,31749.848450170983,113194.28590851871,45614.08859030277,52500.34717335482,49007.950823897976,30171.732013650104,106236.79653422978,31272.666567837183,92779.63697348881,76713.41980543644,198096.04441340466,26514.056867764433,72680.61661273395,29360.43488953378,137125.33852805954,24348.92564563611,119269.36656951079,12894.781757151213,21914.667255398028,109360.15727801585,50829.97656614077,56710.53347622745,78236.12426743767,146997.04077361274,110375.641601724,8748.613807535705,159904.32197461894,16912817.24917385,48845.011915835574,14798.90651497272,130006.43867488705,26844.77862557782,85306.30766476139,33198.28730145766,124143.8299345137,93888.22658876744,40647.9718168054,213443.29625975018,122195.91100443431,131323.9283221665,148678.02155443208,111938.10228771978,127766.56982559164,148219.2161270199,112256.3043635736,11981.094563405286,21176.427234249382,32235.660438858384,130375.7437360317,410518.1248365348
79980.80523713035,113136.53143543661,8855.027379051873,336029.9629337287,68624.02964490629,61143.83177795513,19351.434012570397,87619.71555620903,17613.7165143103,55381.68554920743,19322.826824327283,80343.0873868417,159289.41822033658,63826.74727586058,41644.74928155521,27158.748895393834,136856.37826578572,160853.74276213665,90204.01779530242,27115.620633289807,250825.46705007303,153758.22510820554,245376.81143557868,141936.1554454806,251775.20915115954,9757.285090625173,72852.38795652724,54135.23951227719,24528.806811034632,40821.877953626,115057.76688069676,19963.367519005707,133549.57390690624,113070.45075920351,123504.12154577338,162937.1109860582,80011.1987941475,86532.7604509099,32274.486483135544,113047.16948511753,46122.25431270285,51963.65671034021,49491.54508182381,30024.30056338031,106618.46708937397,31209.538674632007,92780.32813599122,76505.09100472549,199136.65607868118,26490.423496588617,73158.38084460216,29359.873989744043,138738.6655528666,24312.57722285426,119786.54219372432,13233.85207512456,22321.891152493146,108674.0242384489,49906.935396377245,57337.34281766295,78946.91487067888,147333.18888540327,109715.4682878419,8795.840008705758,160720.66613399272,17012357.324256532,49260.42123527846,14739.795586343149,130367.6931330684,26738.200177522333,85130.00189728827,33913.720857220826,124158.78191160919,94063.5932744444,41082.15412277193,213465.8752444073,122246.0789669014,131370.09810287115,148892.2181469814,111942.72342227439,127776.70949298028,148266.06953059338,112248.24711019767,11890.054194124621,21322.98163485354,32334.589775285935,131110.96662207236,410492.83790529845
79788.26796796056,113059.54435040291,8894.52033557116,338763.83605149784,69263.39029789745,61928.50881701202,19532.68662123057,87687.77658813423,17579.78144563577,55365.11577335852,19243.643092484002,80467.47462045948,159337.34261433355,64337.31575244067,41020.803220289294,27056.57291867904,136800.8608731684,160949.05963473307,89989.82174410936,27034.294912193596,250814.96242418865,154154.20504999478,245376.1981058478,142062.3148809505,251775.25890749425,9742.271953831054,73422.80944276277,54439.83490808094,24543.461542203688,40837.316170600636,115227.21614019308,19995.475712365413,134423.0147187679,114165.80628370418,123511.88220219748,163269.47971659398,77901.19180210138,87756.9066692304,35142.59579764488,113694.654804406,45512.72494125344,51632.744649856286,49831.811683141976,29820.01065558707,105105.03425625473,30854.33552671756,92402.92249884419,76722.93719196675,199305.4807179299,26451.809939183044,73406.80963901915,30872.094501845335,139360.4115518342,24335.772587388168,120382.70890005694,13483.33740900766,22303.280742367697,108307.54408412868,50603.13152862562,57865.96800457255,79847.99648990805,147116.8614169615,109909.1192546651,8814.131694112864,161168.1643214125,16952626.810764305,49337.46616220837,14766.26745995903,130919.7370891045,26808.875822695587,84563.36039582868,33953.270132739475,124159.73559056561,94320.63951151069,41110.41183429343,213559.592064462,122552.10198089313,131346.46692840033,149474.79624099715,111934.84685973825,127773.7082356712,148279.5929915221,112254.60460922086,12106.475786860006,21109.998408454976,32464.87842624376,131182.79644365123,410494.87421805196
80532.20484288715,112333.91117440154,9041.248181958868,336005.0384754639,70047.55033271265,62484.28249862468,19631.987224166252,89079.18977048107,17830.372344201794,54974.01754928087,19438.835104231428,81049.78697262116,158814.19462549585,65565.01512589655,41054.83532256637,26869.03584291874,135739.29232487455,160574.6774814778,89092.66825425428,26537.003096276272,250815.47289387335,155601.88054508463,245361.422882136,142228.5675210987,251774.7499009603,9730.328787498536,73105.712435824,54742.71877429015,24463.642536759013,40408.541879359065,115132.99417725822,19923.638915072137,136072.3931882301,115639.2328407792,122899.6939315572,162150.7743025476,80392.79912955384,88429.21442379011,30773.604168639602,114785.0028518065,46067.98881360655,51961.5047919723,49980.62496926789,30253.18559623679,105804.11370723094,31786.40411116004,91650.49920348817,75970.32407593928,198907.6669829517,26772.398243905493,73418.9125595134,30503.048572750606,138796.58501311997,24304.955136005065,119229.64953261371,13748.910789489804,22150.82519619114,110052.87987266203,50975.49730596489,57459.380417662236,80062.77573623857,146449.29306513187,109136.00850601078,8844.843936079857,160293.42356085504,16913323.911310665,49613.2737275629,14732.554479785362,132527.4317270675,26728.143566276867,87944.65173415228,34192.25185795646,124138.78033482065,94351.52387803729,41736.208453431354,213467.18803986604,122313.14101336284,131232.5552487134,148626.19272217888,111919.57594828647,127689.10458466403,147993.8261691238,112254.58457193902,12302.308010598397,21633.35342534933,32391.10144116768,131524.19485103333,410498.35446969286
80157.1715727745,112195.48093261632,9025.278706973135,331632.51459763816,69413.34872179634,62454.018536278156,19519.823838718366,88353.60431813654,17767.513546621878,54814.00955848048,19473.76748945559,80835.71686619439,158579.75562556673,65148.89662182379,40932.28307261517,26686.236498137758,134167.2569843884,160243.97139178868,89228.13476835637,26346.612925030022,250812.36162019646,155351.77683176004,245338.22972959874,142355.02517651045,251776.44557352376,9696.51951046628,71819.49089014146,54739.04722603002,24257.230452665062,39927.218104679276,115143.07380059305,19796.58583429574,135018.02591539483,114997.05587735734,122930.45186382004,162791.0775486754,80221.6917892751,88405.89982779685,30918.001139463166,114506.35265308789,46468.05808809359,52857.98229509274,48887.39334153344,29430.732574303733,106590.58364889912,31790.93984723918,91857.36799950254,75565.01870446386,198822.37133467017,26654.46111589277,73232.88371179816,31009.862403588777,139069.1367848842,24255.116944935366,118486.7825295605,12944.419910143812,22367.86289701393,108363.72411870264,50820.475814386926,57467.11693013505,79702.19187070013,145875.95725934926,109816.31918063005,8889.8507980561,160447.0401181428,16936042.38695278,49587.54158721692,14778.607881020538,133155.92164781905,26402.400747000804,86154.61891464965,34018.31744851668,124123.73918148754,93779.13705156987,41681.815849995844,213428.69273084513,122477.35725031614,130985.56140988544,149376.56357082614,111891.13723472315,127498.13924280622,147801.69505793558,112242.69887555638,12428.458941896628,21734.380758223633,32173.19320033152,132070.2390860406,410478.2267577118
80935.3769118912,112448.57959623793,9058.83123872782,332918.4050968388,69962.02684276878,63002.49391111623,19682.173300024075,88546.04337755588,17823.56341166825,55238.99042041067,19811.02253746872,81227.44300104672,158479.82668866817,66133.26660528229,40223.39912529405,26660.9533710902,134816.57996137487,160026.0156219647,88895.34611506206,26621.52144889144,250812.32550004846,155844.32942660595,245303.07672177258,143911.9327017042,251802.22563964076,9740.031575277377,73302.79187630974,54735.508557020956,24422.870882506315,40149.92331125208,114965.9221985409,19895.381940574636,135045.10213599744,115725.13586091954,122710.13164545763,163551.5108709175,80009.19947292499,89349.76390020308,31832.299280226,115411.59634311791,47070.409672699934,53205.19262113667,49826.452746788855,29507.12372205229,107463.05821453458,31783.531443555312,91747.98540407732,76131.36389982047,199579.12166203157,26820.255698767833,73510.83935192743,31658.915338886247,140739.39570912742,24632.639925671534,118755.58332713143,13272.939265870064,22457.6544505853,108015.91943812161,50864.84605875389,57498.641185776585,81008.96550512273,145106.01037804206,109760.15456803671,8827.170784054204,160879.62735514162,16869385.41879239,49253.772267858374,14909.945532098047,134175.0252481174,26445.31721148856,87213.37284590318,33574.96247222469,124109.17392442585,93889.06801068348,41755.34966157975,213309.69295055114,122104.55574715885,130783.5739936744,148798.8991486425,111854.26380734963,127350.74655615639,147655.89046803795,112224.81487621182,12311.509426171211,22047.196916001154,32289.35214076848,133087.1101986203,410450.1023978497
80847.82203160468,112343.87730065202,9059.924700864216,332581.3602488847,68956.03734857476,61829.65811960831,19711.7445796913,88099.70763409848,17934.86804935807,55186.91242872971,19349.74217575522,81034.71283863597,157912.58908347244,65304.68025628114,39288.4358500919,26884.361041334167,134743.53545150062,159308.35587061345,89183.99668754813,26772.220758834817,250812.94381224987,155182.09600245213,245287.05074361697,142922.94172768644,251776.2997910535,9745.314873677982,73292.58820683142,57541.61346593422,24340.739758018153,40289.53852495245,114895.20912213824,19862.012284516764,134060.93631191185,115168.93949840672,122505.35321130867,161483.51740844143,79972.78887332673,88078.65681252108,31562.60726776284,115041.86664014685,46991.42498644888,52111.033534205235,49899.60359084401,29314.5494077245,107258.77636984657,31491.6006278195,89979.52145273672,76078.8960726322,197986.4228834115,26626.119636420743,73130.48830557066,31584.463349965925,139976.06635989604,24683.095346862418,118120.86939712368,13444.222634332073,22853.043870064575,107809.73720360751,50489.209890550665,57029.784381839854,80246.7207712922,144989.69041933076,110063.0966785647,8820.873621669645,159964.30612085067,16869181.070381097,49526.88381919356,15301.588423130808,133596.76459493738,26396.14736261112,85555.28968745268,33759.347701582934,124114.08492961629,93531.40775274388,41447.03887767413,213312.34920379118,121883.72738970185,130537.18859071624,148083.72592812043,111810.16681806969,127110.79947537414,146832.2728568508,112201.83866305652,13504.118079955815,22449.76253469943,32285.709695639234,132413.02263200394,410473.64543726825
80744.01577234642,111528.37841785228,9037.389455396398,329612.1134078055,67869.79636891377,61114.47580354188,19860.361383557305,88544.59198309801,18073.04343343936,54768.102114263274,19636.111048026585,81055.01490867144,157855.4059643583,64001.48937130463,38477.536082426035,26845.623426646565,133453.3970628165,159532.40186775685,89075.74173385414,26416.918029459375,250816.50765944915,155476.0904927465,245301.50055208386,141458.7689891233,251800.72985603975,9612.902869880721,73437.38054714927,57392.880360001254,24134.030731551367,40045.742894562485,114850.88020835785,19735.280182858198,134029.5453210278,113759.00903335963,122478.18229973273,161336.3150641394,79679.38380679832,86430.52280434308,31982.153176603068,115195.69826633472,45961.240448748315,51359.22212710354,49513.18110832568,29085.18684917765,104937.19945480685,31307.007933487894,89296.42499458941,75371.46519349089,195996.96384236938,26412.589386265172,73156.53493063294,31579.656265553604,138943.16520667798,24704.19947419742,116304.41781252218,13469.071294956719,22215.434104315304,104952.09235191047,49946.606980190205,56801.458201582784,77645.5581649126,144701.83890688253,109624.35943661405,8823.319881223759,158557.6959695483,16862489.22813762,50061.38341975304,15337.67659019306,134054.49730573298,26271.35772258342,85513.38951562125,34004.2694017114,124123.43124556637,93369.09559738492,41365.87473972067,213316.68402136676,121683.56270176051,130647.0729024498,147470.08255181703,111826.45658859466,127253.41531391238,147022.1211498658,112230.26058164917,13846.701288165921,22800.939358719974,32015.03136557124,130483.12419040095,410471.86855896655
80491.08858171356,111483.40701034309,8960.521257054861,329157.57403021096,68594.36277532655,61373.76173703309,19866.131747288888,88762.99065946706,18062.118805811348,54830.415540056536,20235.103137078735,81275.82328138183,157599.52987226011,64685.03848805827,38762.15021049641,26961.938177446078,133965.4240985603,159725.06730661468,88979.9860501942,26504.334196343592,250815.037041298,155647.1006025542,245286.0920479377,141537.31970457156,251800.62563904573,9567.322228705196,72415.40030774863,58065.18222503043,24079.38566127022,39966.71144473415,114691.86527940937,19671.46531645742,134469.37766056776,114109.6836590847,122194.06687407475,162326.89693109336,80025.84637702102,86818.78962047401,29589.750733918507,114770.11936290411,45838.03849372412,51928.67207028167,49100.49743674026,28872.576234806445,102484.5575376892,31364.16245694606,88355.4035926837,74749.29536202633,195773.05675898268,26657.825658580994,73617.77720719234,29554.870429129627,138895.7798644097,24720.158219267265,116271.0027169748,13179.797409038412,22260.42106426413,102773.7064799912,50292.000499581234,56471.96971993882,79087.97207124316,144393.42288322,109581.05576755885,8843.653614170918,157735.84102899552,16922634.319176093,49802.63684359712,14706.9686540458,134446.89490450724,26351.199125268995,86597.36534375929,33779.10735069863,124114.75262150289,92429.27795360671,41851.9947740214,213217.42678386028,121709.64316655319,130593.34505385142,148028.50914802396,111821.54003398438,127270.88371310949,147161.1717195025,112234.87690478271,13375.358821330025,22512.813600703168,31883.046557351576,131007.7226174819,410472.77986376005
80268.34117515362,110973.8990129718,8975.478103394093,324263.8219239329,69528.7893931733,62169.02356197554,19717.746950021596,89197.02369576671,18087.144841405836,54582.94826409157,20514.855607099995,81514.4039157137,157638.27075761766,65769.29827665338,39277.15281169735,27225.381881221398,132393.21605676442,159538.60624691815,88577.4360413019,26416.921322132945,250811.90354732718,156721.31130702628,245276.14865705458,141383.51558394753,251800.24334340644,9568.847603263754,75071.0634391809,59664.22039610142,24103.289987351585,41087.994752208266,114483.10057826017,19529.46333586903,134687.19535820646,114726.93442638747,121894.93775214384,161260.70952479998,80283.32605528159,87817.84194811972,28917.97564937046,114520.05468617257,45685.71926691954,52331.37339309565,50349.0634666688,29109.53160524624,102228.23716398272,31349.57933945686,85678.65448519285,74318.09212014476,195885.4838820158,27057.700288883938,73784.77419352985,28852.70086597646,138855.47251890443,24720.12431747483,116730.79793828657,13348.861634311426,22370.661084877578,103587.09156484713,50558.517282467554,55905.65802351996,79409.99650934004,144924.42899974994,109677.27024878965,8887.229387388546,158036.29656452255,17097908.217466548,49227.68754673681,14972.961063525181,135103.74256980096,26299.40203688389,85872.16308613123,33356.13604037294,124114.98086180039,92084.29189702947,41844.57050936157,213144.72017410822,121137.7206715008,130664.91705321254,146291.61997211823,111850.85678979254,127323.27926955986,146974.87631060363,112246.0274988061,13208.147398879504,22539.65831411456,31607.79126668703,130810.22439347215,410474.35539519176
79054.08415307915,109629.94189337359,8900.879254999996,319147.9892351048,68008.30203438563,60922.73830047853,19513.545448875146,88341.23573826028,18077.359553208,53515.949456348695,20856.827574711806,80443.4869118091,157037.34122724735,65204.04431836942,38566.66305525379,27243.802441311735,130051.1703098088,159232.42717952092,89076.91771396877,25976.576826215256,250815.24403705177,156016.45126891145,245252.99044398346,138336.347850636,251828.8564742862,9455.389653420629,75417.13698876768,60165.94802462909,23749.55718123413,40671.066513392216,114397.86049582418,19300.581558831156,133090.2930899802,113796.11416357459,121410.0620453944,159592.09750189897,79577.7437316128,85963.48154289444,28307.553909332095,113752.94084187773,45294.01246343775,53012.78095816108,50382.38361635559,29336.19669911118,102936.80790148024,30952.891578254574,87222.4873295775,73791.6104995758,191455.7101515237,26695.806212777938,72885.60771418376,28598.742741882797,135576.1682647327,24919.573632487278,114986.12193604412,13362.022599725253,22035.23192159889,104375.10507976536,49694.403552807635,55042.32844653622,78076.70258895124,144877.50483954095,110236.55005707352,8794.615684587294,154629.94477692142,17157211.17969367,48850.5501850933,15271.773307943795,134479.24638361658,26005.61148011071,82714.29321651779,33135.06239723907,124101.42267729092,91211.84194104782,41006.13702152305,213171.79329375963,120710.20983489868,130498.94908277193,145063.8192987506,111835.52387489864,127167.16710947454,146443.66133408775,112240.17055242517,15255.927289509837,22356.752798864392,31212.010601883536,127564.36594979055,410494.55758108693
78657.381006683,108088.85625634184,8818.5907455706,316580.3556433039,66982.63586158735,59758.639227158725,19516.69506443652,87282.61192673731,17944.31641333181,52782.31100088525,20783.886054571478,79680.90455001206,156978.7500542653,63673.63942828348,38255.980684087226,27435.694693555215,128185.25109286362,159270.55151718628,89473.84691260399,25428.11695660983,250812.78719617412,154957.37026750625,245321.422407386,131751.87951612327,251825.39022680675,9337.351869790293,74733.53024827316,59873.73779501179,23355.437716285647,40262.81176760303,114720.32282560055,18963.612327306924,133906.6678409662,112163.25550521535,121503.40428827296,159918.63191898624,79764.7987752349,84163.71711179687,27521.490123548872,114888.61587051798,45127.92757699167,51975.97796927207,50141.965324032215,29214.946800209895,103156.73708741723,30623.506231256233,85968.31219217167,72547.50229706519,182525.86026058445,26424.274514098914,72625.274853099,27591.19096900733,130256.24725451264,25050.317155363522,108807.23901620289,13314.524726656777,21539.986715866322,102672.89666924984,49735.804037894915,53877.811855294676,76606.23979539008,143987.1106038824,110873.97012896516,8669.214271029798,147165.0857242844,16833524.919142812,48456.44848953343,15504.79431644108,134275.26274321586,25659.94436147055,83525.76389525189,32670.244989216237,124101.70335472381,89866.9791223007,40811.9693332079,213475.72608373416,121188.95506091701,130687.88121238357,146107.02150284578,111872.66463646886,127242.52684189414,146530.1428356825,112250.65180938797,30178.417894117116,22119.146705043713,30640.909595983143,120059.54970980473,410518.04344279616
78721.61894675756,104688.75262751523,8799.085710913205,309248.446684194,67040.41288186233,59342.26214376633,19889.53363852022,87256.93428491233,18192.545493553607,51384.15923908724,20761.72589510186,79929.99572429448,157286.894259523,63857.72614019427,38089.14478001615,27377.609096948898,126190.26395073804,159746.00776488884,89545.20272184805,24852.73465660303,250813.19102180496,155002.6484578522,244730.323916611,134229.49988855986,251825.4703326771,9041.009385559419,74387.50368222123,59446.91595356358,22875.659204976877,39418.90053097597,114584.82945345454,18554.445043267853,132471.54809116706,111655.65614774766,122027.50982521192,161395.31534164216,80187.33472837441,83433.05954449862,27460.614869282133,114397.1527022554,46191.56106484636,52958.21763242879,49752.80971410797,28560.731161988628,101317.61313201135,30782.63178636944,83136.32166452908,71247.40872000651,185188.25825040785,26680.09788979255,73328.33583247922,27574.09903366234,132964.1445432403,25074.31044323929,110546.64878789883,13442.220854965408,21954.568333609514,100136.7128801643,49724.60611036419,53197.45500121564,75965.49790196228,144937.32318965683,111098.36501668078,8762.080048121137,149968.5596641068,16925783.753154248,49271.75533366617,15466.161719468755,133644.3262488394,25277.603682928842,83044.06687606609,33170.67828515182,124114.66173141079,87859.94131995474,41648.10240055317,213333.3118541444,121171.1118497807,130848.75222881406,145913.49784588336,111886.55094290183,127436.05168109834,147148.6722630252,112264.24216040334,20727.441678987503,22317.34094844031,29862.49709547511,123176.91109470141,410510.0008301965
